Unnamed: 0,Volume,Roundness,Opacity,AmplitudeVariance,AmplitudeSkewness,MaxAmplitude,MinAmplitude,DryMassDensity,MaxPhase,MinPhase,PhaseVariance,PhaseSkewness,PhaseSTDLocalMean,PhaseSTDLocalVariance,PhaseSTDLocalSkewness,PhaseSTDLocalKurtosis,PhaseSTDLocalMin,PhaseSTDLocalMax,AmplitudeSTDLocalMean,AmplitudeSTDLocalVariance,AmplitudeSTDLocalSkewness,AmplitudeSTDLocalKurtosis,AmplitudeSTDLocalMin,AmplitudeSTDLocalMax,Labels,DatasetID,ImageID,LabelsEntropy,oofProbability,aggProbability,wbcProbability,rbcProbability,pltProbability
0.0,973.097992647198,0.7207975192611161,12.37834912340788,0.0002636929474225,-0.0859668388579732,0.060963497,-0.0465099,0.0906462618310886,3.4715936,-0.21402279,0.8714655847730353,-0.1285750264093663,0.2892270924355746,0.0147790663287568,0.4121671650622998,3.0139565904317736,0.042228475,0.71416193,0.0096099791530022,1.7519294458433866e-05,0.7136570568035939,3.1821741489662787,0.002552235,0.02587122,b'agg',prediction.seg,0,,,,,,
1.0,51.35972676511071,0.8181379928397721,12.503606356107271,0.000179308457012,-0.2716017368519564,0.03563925,-0.03583973,0.104476134049609,1.6222026,0.0587678,0.1235158861297922,0.0771783977784589,0.2930898030598958,0.0097354705800715,0.0148782023875954,2.2175822217622088,0.10476958,0.5115501,0.0088904527517465,1.785488074318957e-05,0.2683885096122095,2.1496071744616345,0.0013561721,0.019722816,b'agg',prediction.seg,1,,,,,,
2.0,1678.331611030869,0.6782774325912112,12.371470862303688,0.0003968304203402,0.5695517736600374,0.08222895,-0.045803413,0.0837364423617953,4.0571795,-0.4421008,1.3354009656618024,-0.324213251041941,0.3462797729117355,0.035163824703531,0.2627553444645203,2.1661085063689813,0.021228353,0.92858666,0.0113394706983771,3.5016027341667834e-05,1.2876269233557491,4.896440663184381,0.0020158403,0.035789706,b'agg',prediction.seg,2,,,,,,
3.0,54.59414554409,0.8130703880923362,12.47720264253162,0.0003494743667721,-0.4436413718102787,0.04866539,-0.05378689,0.1063315863220443,1.3525724,0.026625609,0.078417289770391,-0.3274963451997983,0.2236460731143043,0.0103001297946181,-0.1695981289493778,1.6300075681228,0.045811784,0.3926726,0.0125855877285911,3.431102653083048e-05,1.0867050640099958,3.945784197194748,0.0040868158,0.033577397,b'agg',prediction.seg,3,,,,,,
4.0,465.6615226703372,0.7931001194122189,12.42725423927823,0.000343650432643,0.4941425421351834,0.061923243,-0.037107576,0.0882237519701359,2.8805382,0.09529018,0.623752387286407,0.0427105911490882,0.267723993768258,0.0151573354974756,0.2480771165354547,2.3714099070280663,0.0362882,0.57806677,0.0117314023138705,3.488058582168494e-05,1.1254513977505316,4.285225251499111,0.0017871185,0.035351217,b'agg',prediction.seg,4,,,,,,
5.0,80.56427727860502,0.9492922917383392,12.3166882261938,0.0002505882506484,-0.1378557273962923,0.0571232,-0.024092378,0.1090829668792514,1.9409864,-0.023486665,0.2244357216480242,-0.0594406688768263,0.3103776270029496,0.0129488832714614,0.2298665497236057,2.40991327856273,0.0885048,0.6004316,0.0119723973631047,1.9706064142261348e-05,0.1978133020148716,2.153598074350513,0.0027362301,0.022267029,b'agg',prediction.seg,5,,,,,,
6.0,86.01421368274596,0.7948078778652096,12.392533111572266,0.0001578662679137,0.241404795436464,0.047552183,-0.0172228,0.0758857475957813,1.4311749,0.062315904,0.0829626412755514,-0.0659164363014094,0.2239581146240234,0.0100456950176193,-0.1274202872643004,1.661124371033367,0.04114254,0.39085087,0.0091999473571777,1.5035885980868912e-05,0.8230591126136364,3.5121292461075995,0.0022529636,0.022566218,b'agg',prediction.seg,6,,,,,,
7.0,34.654486917635246,0.8392467699842604,12.486529502139728,0.0002056821846427,0.3459487998632966,0.031454064,-0.027923403,0.123193448957695,1.3149884,0.2370718,0.0738375370319073,-0.1479070092149133,0.2726195511544586,0.0106032567146496,-0.1737720673333986,1.7178211739496798,0.096010216,0.45412678,0.0091601883529857,1.2585506714784946e-05,0.4405541967459337,2.4238604133196526,0.0019500391,0.018679228,b'agg',prediction.seg,7,,,,,,
8.0,57.579762878532414,0.8000960811870585,12.20056834973787,0.0005156851161724,0.3568445377540341,0.08442584,-0.021446612,0.082037604944993,1.3758868,0.09944848,0.1003524941742104,0.0276278418553339,0.2642795763517681,0.0083714881271281,-0.3148991763614606,2.1789652582743204,0.053213846,0.43700796,0.01722884554612,4.079491491355593e-05,0.2479570294827059,2.6704177313608275,0.0034930177,0.03263302,b'agg',prediction.seg,8,,,,,,
9.0,120.9175020449181,0.6736791763827639,12.412086457807302,0.0002709608951597,0.5332830634384093,0.05475086,-0.021279816,0.0574446105685569,1.5827744,0.10967888,0.0871569072927227,0.279108851710854,0.2465390977750713,0.0083025193396415,-0.1960654345643918,1.816893763422456,0.07759464,0.42860648,0.0106509438938967,1.943472751508688e-05,0.6607525079236544,2.8183068250958563,0.0025856378,0.022463111,b'agg',prediction.seg,9,,,,,,
10.0,513.2418370160544,0.8115015324487455,12.337253270801096,0.0006177950778911,-0.2194652676225654,0.075177826,-0.059388425,0.1151206276556334,3.6340203,-0.18964885,1.1563124821103852,-0.0440390608894416,0.3379157223408907,0.0260409630578139,0.1614530353075126,2.354705437186672,0.03629521,0.7713935,0.0124070924116284,6.07182657153442e-05,1.550609772573038,5.80050210909237,0.0020323882,0.04737588,b'agg',prediction.seg,10,,,,,,
11.0,20.89932134109696,0.9222578222635736,12.47988132515339,0.0001768590312223,1.1026577285925865,0.035418417,-0.015404804,0.1240643173297037,1.2425926,0.20717146,0.0649820833790059,0.0214131139793754,0.2926006317138672,0.0084645784631067,-0.445318058015761,2.037422738546721,0.108611435,0.4414921,0.0081586000895259,2.011040472710619e-05,0.3799723681988968,1.7040112693493326,0.0014422165,0.017021624,b'agg',prediction.seg,11,,,,,,
12.0,306.523379669422,0.8871437925763541,11.93108076459906,0.0013811556431143,-0.2180754249184388,0.13239016,-0.03036992,0.1415218844439759,3.7148948,-0.24381603,1.2301136129516086,-0.0767676664469896,0.4175646492604459,0.0233085889856523,-0.1428096606000557,2.3720846519635,0.04963654,0.78995496,0.0217721676558591,0.000130736532342,0.7089488502273327,2.764240492218159,0.0029247985,0.05644269,b'agg',prediction.seg,12,,,,,,
13.0,85.3033524126406,0.7253168860067026,12.40548901984664,0.0002095082600135,0.1258537291384524,0.051543158,-0.03168874,0.0765681204933551,1.0584146,0.16665527,0.0314608737826347,-0.7440782929036955,0.2155544563026279,0.0134345442056655,0.0340304024592602,1.3654024953108008,0.043179084,0.41179773,0.0105898259678703,1.621890623937361e-05,0.6674913590422379,3.016105891771073,0.0033737586,0.023487004,b'agg',prediction.seg,13,,,,,,
